RUN_TIME,MKT_TYPE,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,START_TIME,END_TIME,PARAMETER_TYPE,PARAMETER_VALUE,
8/21/2026 11:55:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,92.30,
8/21/2026 11:55:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MAX_OPERATING_MW,4.28,
8/21/2026 11:55:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MIN_OPERATING_MW,4.28,
8/21/2026 11:55:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,39,
8/21/2026 11:55:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,39,
8/21/2026 11:55:00 AM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 10:06:00 AM,8/21/2026 12:55:00 PM,MAX_OPERATING_MW,10,
8/21/2026 11:55:00 AM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 10:06:00 AM,8/21/2026 12:55:00 PM,MIN_OPERATING_MW,10,
8/21/2026 11:55:00 AM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MAX_OPERATING_MW,20,
8/21/2026 11:55:00 AM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MIN_OPERATING_MW,20,
8/21/2026 11:55:00 AM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,20,
8/21/2026 11:55:00 AM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,20,
8/21/2026 11:55:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MAX_OPERATING_MW,35.37,
8/21/2026 11:55:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MIN_OPERATING_MW,35.37,
8/21/2026 11:55:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,35.27,
8/21/2026 11:55:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,35.27,
8/21/2026 11:55:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MAX_OPERATING_MW,268,
8/21/2026 11:55:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MIN_OPERATING_MW,268,
8/21/2026 11:55:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,268,
8/21/2026 11:55:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,268,
8/21/2026 11:55:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MAX_OPERATING_MW,265,
8/21/2026 11:55:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MIN_OPERATING_MW,265,
8/21/2026 11:55:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,265,
8/21/2026 11:55:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,265,
8/21/2026 11:55:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MAX_OPERATING_MW,5.50,
8/21/2026 11:55:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 11:51:00 AM,8/21/2026 11:55:00 AM,MIN_OPERATING_MW,5.50,
8/21/2026 11:55:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,5.50,
8/21/2026 11:55:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,5.50,
8/21/2026 11:55:00 AM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,85.30,
8/21/2026 11:55:00 AM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,85.30,
8/21/2026 11:55:00 AM,RTD,CVIS,08AJUYSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,15,
8/21/2026 11:55:00 AM,RTD,CVIS,08AJUYSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,15,
8/21/2026 11:55:00 AM,RTD,CVIS,08AJUYSOL_G02,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,10,
8/21/2026 11:55:00 AM,RTD,CVIS,08AJUYSOL_G02,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,10,
8/21/2026 11:55:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MAX_OPERATING_MW,0,
8/21/2026 11:55:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MIN_OPERATING_MW,0,
8/21/2026 11:55:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,50,
8/21/2026 11:55:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,50,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,88.81,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,88.81,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,88.76,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,88.76,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,299.40,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,299.40,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,303.90,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,303.90,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,14.02,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,14.02,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,13.39,
8/21/2026 12:00:00 PM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MIN_OPERATING_MW,13.39,
8/21/2026 12:00:00 PM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,92.30,
8/21/2026 12:00:00 PM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,92.30,
8/21/2026 12:00:00 PM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,92.10,
8/21/2026 12:00:00 PM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,92.10,
8/21/2026 12:00:00 PM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MAX_OPERATING_MW,4.28,
8/21/2026 12:00:00 PM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MIN_OPERATING_MW,4.28,
8/21/2026 12:00:00 PM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,39,
8/21/2026 12:00:00 PM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,39,
8/21/2026 12:00:00 PM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,38.88,
8/21/2026 12:00:00 PM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MIN_OPERATING_MW,38.88,
8/21/2026 12:00:00 PM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 10:06:00 AM,8/21/2026 12:55:00 PM,MAX_OPERATING_MW,10,
8/21/2026 12:00:00 PM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 10:06:00 AM,8/21/2026 12:55:00 PM,MIN_OPERATING_MW,10,
8/21/2026 12:00:00 PM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,23,
8/21/2026 12:00:00 PM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,23,
8/21/2026 12:00:00 PM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,23,
8/21/2026 12:00:00 PM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,23,
8/21/2026 12:00:00 PM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,35.27,
8/21/2026 12:00:00 PM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,35.27,
8/21/2026 12:00:00 PM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,35.16,
8/21/2026 12:00:00 PM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,35.16,
8/21/2026 12:00:00 PM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,269,
8/21/2026 12:00:00 PM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,269,
8/21/2026 12:00:00 PM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,269,
8/21/2026 12:00:00 PM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,269,
8/21/2026 12:00:00 PM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,266,
8/21/2026 12:00:00 PM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,266,
8/21/2026 12:00:00 PM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,266,
8/21/2026 12:00:00 PM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,266,
8/21/2026 12:00:00 PM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,5.50,
8/21/2026 12:00:00 PM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 11:56:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,5.50,
8/21/2026 12:00:00 PM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,6.20,
8/21/2026 12:00:00 PM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,6.20,
8/21/2026 12:00:00 PM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,85.30,
8/21/2026 12:00:00 PM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,85.30,
8/21/2026 12:00:00 PM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,86.20,
8/21/2026 12:00:00 PM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MIN_OPERATING_MW,86.20,
8/21/2026 12:00:00 PM,RTD,CVIS,08AJUYSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,15,
8/21/2026 12:00:00 PM,RTD,CVIS,08AJUYSOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,15,
8/21/2026 12:00:00 PM,RTD,CVIS,08AJUYSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 2:00:00 PM,MAX_OPERATING_MW,32.03,
8/21/2026 12:00:00 PM,RTD,CVIS,08AJUYSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 2:00:00 PM,MIN_OPERATING_MW,32.03,
8/21/2026 12:00:00 PM,RTD,CVIS,08AJUYSOL_G02,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,10,
8/21/2026 12:00:00 PM,RTD,CVIS,08AJUYSOL_G02,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,10,
8/21/2026 12:00:00 PM,RTD,CVIS,08AJUYSOL_G02,G,8/21/2026 12:01:00 PM,8/21/2026 2:00:00 PM,MAX_OPERATING_MW,17.92,
8/21/2026 12:00:00 PM,RTD,CVIS,08AJUYSOL_G02,G,8/21/2026 12:01:00 PM,8/21/2026 2:00:00 PM,MIN_OPERATING_MW,17.92,
8/21/2026 12:00:00 PM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MAX_OPERATING_MW,0,
8/21/2026 12:00:00 PM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MIN_OPERATING_MW,0,
8/21/2026 12:00:00 PM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MAX_OPERATING_MW,50,
8/21/2026 12:00:00 PM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 11:01:00 AM,8/21/2026 12:00:00 PM,MIN_OPERATING_MW,50,
8/21/2026 12:00:00 PM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,50,
8/21/2026 12:00:00 PM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MIN_OPERATING_MW,50,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,88.76,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,88.76,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,88.63,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,88.63,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,303.90,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,303.90,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,230.20,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,230.20,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,13.39,
8/21/2026 12:05:00 PM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MIN_OPERATING_MW,13.39,
8/21/2026 12:05:00 PM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,92.10,
8/21/2026 12:05:00 PM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,92.10,
8/21/2026 12:05:00 PM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,91.64,
8/21/2026 12:05:00 PM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,91.64,
8/21/2026 12:05:00 PM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MAX_OPERATING_MW,4.28,
8/21/2026 12:05:00 PM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MIN_OPERATING_MW,4.28,
8/21/2026 12:05:00 PM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,38.88,
8/21/2026 12:05:00 PM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MIN_OPERATING_MW,38.88,
8/21/2026 12:05:00 PM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 10:06:00 AM,8/21/2026 12:55:00 PM,MAX_OPERATING_MW,10,
8/21/2026 12:05:00 PM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 10:06:00 AM,8/21/2026 12:55:00 PM,MIN_OPERATING_MW,10,
8/21/2026 12:05:00 PM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,23,
8/21/2026 12:05:00 PM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,23,
8/21/2026 12:05:00 PM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,23,
8/21/2026 12:05:00 PM,RTD,CLUZ,03LUMBSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,23,
8/21/2026 12:05:00 PM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,35.16,
8/21/2026 12:05:00 PM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,35.16,
8/21/2026 12:05:00 PM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,35.05,
8/21/2026 12:05:00 PM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,35.05,
8/21/2026 12:05:00 PM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,269,
8/21/2026 12:05:00 PM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,269,
8/21/2026 12:05:00 PM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,269,
8/21/2026 12:05:00 PM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,269,
8/21/2026 12:05:00 PM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,266,
8/21/2026 12:05:00 PM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,266,
8/21/2026 12:05:00 PM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,266,
8/21/2026 12:05:00 PM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,266,
8/21/2026 12:05:00 PM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MAX_OPERATING_MW,6.20,
8/21/2026 12:05:00 PM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 12:01:00 PM,8/21/2026 12:05:00 PM,MIN_OPERATING_MW,6.20,
8/21/2026 12:05:00 PM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,6.20,
8/21/2026 12:05:00 PM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,6.20,
8/21/2026 12:05:00 PM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,86.20,
8/21/2026 12:05:00 PM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MIN_OPERATING_MW,86.20,
8/21/2026 12:05:00 PM,RTD,CVIS,08AJUYSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 2:00:00 PM,MAX_OPERATING_MW,32.03,
8/21/2026 12:05:00 PM,RTD,CVIS,08AJUYSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 2:00:00 PM,MIN_OPERATING_MW,32.03,
8/21/2026 12:05:00 PM,RTD,CVIS,08AJUYSOL_G02,G,8/21/2026 12:01:00 PM,8/21/2026 2:00:00 PM,MAX_OPERATING_MW,17.92,
8/21/2026 12:05:00 PM,RTD,CVIS,08AJUYSOL_G02,G,8/21/2026 12:01:00 PM,8/21/2026 2:00:00 PM,MIN_OPERATING_MW,17.92,
8/21/2026 12:05:00 PM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MAX_OPERATING_MW,0,
8/21/2026 12:05:00 PM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MIN_OPERATING_MW,0,
8/21/2026 12:05:00 PM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,50,
8/21/2026 12:05:00 PM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MIN_OPERATING_MW,50,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,88.63,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,88.63,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:11:00 PM,8/21/2026 12:15:00 PM,MAX_OPERATING_MW,88.48,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 12:11:00 PM,8/21/2026 12:15:00 PM,MIN_OPERATING_MW,88.48,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MAX_OPERATING_MW,230.20,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:06:00 PM,8/21/2026 12:10:00 PM,MIN_OPERATING_MW,230.20,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:11:00 PM,8/21/2026 12:15:00 PM,MAX_OPERATING_MW,219.10,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 12:11:00 PM,8/21/2026 12:15:00 PM,MIN_OPERATING_MW,219.10,
8/21/2026 12:10:00 PM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 12:01:00 PM,8/21/2026 1:00:00 PM,MAX_OPERATING_MW,13.39,
